HITId	WorkerId	Answer.category.label
3TX9T2ZCBA4KZ3WVY7BSYBR3I4AZWX	A2P8VR6J0Q7GXS	disgust
3J94SKDEKJSNJJCFAOZMHJVNAPX5DO	A30VOAZX8XTNGW	happy
3J94SKDEKJSNJJCFAOZMHJVNAPX5DO	A1JVUD5XUB9H48	happy
3J94SKDEKJSNJJCFAOZMHJVNAPX5DO	A16GH5GPKBX5GA	neutral
3PCPFX4U41T9AP99LMIF3UTZIY0FQM	A2P8VR6J0Q7GXS	neutral
3PCPFX4U41T9AP99LMIF3UTZIY0FQM	A2QCMRCU1HVE7P	angry
3PCPFX4U41T9AP99LMIF3UTZIY0FQM	A1T02KY1E9YI3I	sad
375VSR8FVXCFR7F9ZD1MBCJMQPVZRU	APEB5ERGCYP6D	happy
375VSR8FVXCFR7F9ZD1MBCJMQPVZRU	A24A69YAB0UI36	neutral
375VSR8FVXCFR7F9ZD1MBCJMQPVZRU	A3P0BZT74A33SN	sad
39KMGHJ4R0DUPSPK165FLHFDZSD005	A2P8VR6J0Q7GXS	neutral
39KMGHJ4R0DUPSPK165FLHFDZSD005	A1ZGOZQF2VZ0X9	neutral
39KMGHJ4R0DUPSPK165FLHFDZSD005	A1O4W7F05T6HY0	neutral
3PN6H8C9R5TKPPOW5KQ3PUB923YADZ	AYY9WMJIAPYQT	neutral
3PN6H8C9R5TKPPOW5KQ3PUB923YADZ	A3PK95JULG0QGW	angry
3PN6H8C9R5TKPPOW5KQ3PUB923YADZ	AE03LUY7RH400	neutral
3BPP3MA3TDN6DET0Y6QD4Q95WRYLEL	A2QCMRCU1HVE7P	angry
3BPP3MA3TDN6DET0Y6QD4Q95WRYLEL	A1T02KY1E9YI3I	angry
3BPP3MA3TDN6DET0Y6QD4Q95WRYLEL	AE03LUY7RH400	angry
3I01FDIL6NBVKMTSS5XOJCSBQF62DK	AE03LUY7RH400	angry
3I01FDIL6NBVKMTSS5XOJCSBQF62DK	A39HQTITNY9TVJ	angry
3I01FDIL6NBVKMTSS5XOJCSBQF62DK	A26OPH28YZPNP3	happy
3EFNPKWBMTRQ6KOHKTNYNFDK24X030	A39HQTITNY9TVJ	happy
3EFNPKWBMTRQ6KOHKTNYNFDK24X030	AH7UYMETH5YQ5	happy
3EFNPKWBMTRQ6KOHKTNYNFDK24X030	AJ43O59MBI55L	happy
3RSBJ6YZEDT6PDWT69QBEPYZ3XIFOE	A2QCMRCU1HVE7P	angry
3RSBJ6YZEDT6PDWT69QBEPYZ3XIFOE	A1ZGOZQF2VZ0X9	angry
3RSBJ6YZEDT6PDWT69QBEPYZ3XIFOE	AE03LUY7RH400	angry
35NNO802AWZ8HJY762WJ2XBMTF5INT	APEB5ERGCYP6D	angry
35NNO802AWZ8HJY762WJ2XBMTF5INT	A3P2O37EDC1H9V	angry
35NNO802AWZ8HJY762WJ2XBMTF5INT	A1JVUD5XUB9H48	disgust
3AXFSPQOYR1SO25WQWY66THD438FJV	A681XM15AN28F	sad
3AXFSPQOYR1SO25WQWY66THD438FJV	A1ZGOZQF2VZ0X9	sad
3AXFSPQOYR1SO25WQWY66THD438FJV	AYY9WMJIAPYQT	sad
33CLA8O0MJE9MQO9Y17F8K34EK2FRN	AYY9WMJIAPYQT	sad
33CLA8O0MJE9MQO9Y17F8K34EK2FRN	A39HQTITNY9TVJ	sad
33CLA8O0MJE9MQO9Y17F8K34EK2FRN	A681XM15AN28F	disgust
3JUDR1D0D7UP9VXXXR38JBZA9UV2QP	A1T02KY1E9YI3I	happy
3JUDR1D0D7UP9VXXXR38JBZA9UV2QP	A39HQTITNY9TVJ	happy
3JUDR1D0D7UP9VXXXR38JBZA9UV2QP	AE03LUY7RH400	happy
3BS6ERDL94AJ2NCTF79R9P9N6K8D6C	AJ43O59MBI55L	happy
3BS6ERDL94AJ2NCTF79R9P9N6K8D6C	A1JVUD5XUB9H48	happy
3BS6ERDL94AJ2NCTF79R9P9N6K8D6C	A2JAMNGL6SDAHQ	surprise
34R0BODSP22SBPQF6JA6N1D8A1Y5EH	A30VOAZX8XTNGW	neutral
34R0BODSP22SBPQF6JA6N1D8A1Y5EH	A1HTXEKQWZ2BIL	disgust
34R0BODSP22SBPQF6JA6N1D8A1Y5EH	A16GH5GPKBX5GA	sad
3AFT28WXLG5QZ4YJ7HWWHMBRJPAIO8	A30VOAZX8XTNGW	neutral
3AFT28WXLG5QZ4YJ7HWWHMBRJPAIO8	A39HQTITNY9TVJ	neutral
3AFT28WXLG5QZ4YJ7HWWHMBRJPAIO8	A2LHJN7Y7A7J2F	neutral
33W1NHWFYIOS7MS1326HBRK4EASZT7	A30ENTLELXJH32	happy
33W1NHWFYIOS7MS1326HBRK4EASZT7	A4Y8HWKCF1U6G	neutral
33W1NHWFYIOS7MS1326HBRK4EASZT7	A1P5FJPAEO3RP7	neutral
3JYPJ2TAYJBOAD8UL93Q3P3PD2EFPV	A3P2O37EDC1H9V	neutral
3JYPJ2TAYJBOAD8UL93Q3P3PD2EFPV	A3PK95JULG0QGW	neutral
3JYPJ2TAYJBOAD8UL93Q3P3PD2EFPV	A16GH5GPKBX5GA	neutral
3TC2K6WK9H5J3RX1BXM8XKEAFO982K	A24A69YAB0UI36	fear
3TC2K6WK9H5J3RX1BXM8XKEAFO982K	A2QCMRCU1HVE7P	neutral
3TC2K6WK9H5J3RX1BXM8XKEAFO982K	AJ43O59MBI55L	neutral
3SNR5F7R93W4NDLUD3T0CAHDFN4IE4	AYY9WMJIAPYQT	happy
3SNR5F7R93W4NDLUD3T0CAHDFN4IE4	A2EN7IXP9RG0O2	happy
3SNR5F7R93W4NDLUD3T0CAHDFN4IE4	A3P2O37EDC1H9V	happy
3OKP4QVBP30N19YN7ARBVFE6FVEAG9	A1KPOY8TUVWK0Z	disgust
3OKP4QVBP30N19YN7ARBVFE6FVEAG9	APEB5ERGCYP6D	happy
3OKP4QVBP30N19YN7ARBVFE6FVEAG9	A30ENTLELXJH32	happy
37SDSEDINA5CE6F5STMUS145NIV813	A30ENTLELXJH32	sad
37SDSEDINA5CE6F5STMUS145NIV813	A2LHJN7Y7A7J2F	disgust
37SDSEDINA5CE6F5STMUS145NIV813	A24A69YAB0UI36	neutral
3XU9MCX6VPFPLWCXA6S8O19F5GX2RQ	A1D9FECXIKCO4O	angry
3XU9MCX6VPFPLWCXA6S8O19F5GX2RQ	A24A69YAB0UI36	disgust
3XU9MCX6VPFPLWCXA6S8O19F5GX2RQ	A3P2O37EDC1H9V	neutral
3WGCNLZJKGBOV1BW91XAETI6Y9SD1E	A30VOAZX8XTNGW	surprise
3WGCNLZJKGBOV1BW91XAETI6Y9SD1E	A2P8VR6J0Q7GXS	surprise
3WGCNLZJKGBOV1BW91XAETI6Y9SD1E	A1DX7MP76A0RZK	surprise
386659BNTMKUWHA2XP9FZMYN4KJ018	A39HQTITNY9TVJ	fear
386659BNTMKUWHA2XP9FZMYN4KJ018	A30ENTLELXJH32	neutral
386659BNTMKUWHA2XP9FZMYN4KJ018	AYY9WMJIAPYQT	sad
3B286OTISFKXSBOOFGCESS6M7NVAJD	A2RV6QX6SN4YIC	happy
3B286OTISFKXSBOOFGCESS6M7NVAJD	A17PYKQUQH830K	happy
3B286OTISFKXSBOOFGCESS6M7NVAJD	A30VOAZX8XTNGW	happy
3I6NF2WGIHZQV3M6CE0UN4YKNHD5GY	A1H5Q9HRH4RPZU	happy
3I6NF2WGIHZQV3M6CE0UN4YKNHD5GY	A681XM15AN28F	happy
3I6NF2WGIHZQV3M6CE0UN4YKNHD5GY	A2QCMRCU1HVE7P	happy
3M0556243TNO7SWH5UQYZ0YUDNDFNZ	A3P2O37EDC1H9V	neutral
3M0556243TNO7SWH5UQYZ0YUDNDFNZ	A2RV6QX6SN4YIC	sad
3M0556243TNO7SWH5UQYZ0YUDNDFNZ	AJ43O59MBI55L	sad
3P7RGTLO6FGS3VU6X1CQT76ZMCVAKC	A323JR6EQT5Q71	surprise
3P7RGTLO6FGS3VU6X1CQT76ZMCVAKC	A681XM15AN28F	sad
3P7RGTLO6FGS3VU6X1CQT76ZMCVAKC	AYY9WMJIAPYQT	neutral
3BO3NEOQM1K1X04IXYREGRRMU86AI1	A1T02KY1E9YI3I	angry
3BO3NEOQM1K1X04IXYREGRRMU86AI1	A61LR9E9L004M	happy
3BO3NEOQM1K1X04IXYREGRRMU86AI1	A3P2O37EDC1H9V	angry
35A1YQPVFFJ4RUS1220X8GB02U55IQ	AE03LUY7RH400	sad
35A1YQPVFFJ4RUS1220X8GB02U55IQ	A26OPH28YZPNP3	happy
35A1YQPVFFJ4RUS1220X8GB02U55IQ	A3PK95JULG0QGW	sad
3NQUW096N7BPII2JQVARCC8U5UIL9B	A2LHJN7Y7A7J2F	surprise
3NQUW096N7BPII2JQVARCC8U5UIL9B	A681XM15AN28F	surprise
3NQUW096N7BPII2JQVARCC8U5UIL9B	AE03LUY7RH400	angry
3D06DR5226MNTJU9IDP68KY3BHQAMH	AWWH403H35YT5	angry
3D06DR5226MNTJU9IDP68KY3BHQAMH	A1T02KY1E9YI3I	angry
3D06DR5226MNTJU9IDP68KY3BHQAMH	A39HQTITNY9TVJ	angry
3P4C70TRMSK4XSPR41G14TUH97DLG2	A24A69YAB0UI36	neutral
3P4C70TRMSK4XSPR41G14TUH97DLG2	A2RV6QX6SN4YIC	sad
3P4C70TRMSK4XSPR41G14TUH97DLG2	A1T02KY1E9YI3I	sad
3UL5XDRDNDMB2OGOTGO6VRHMZY085L	A1T02KY1E9YI3I	neutral
3UL5XDRDNDMB2OGOTGO6VRHMZY085L	A39HQTITNY9TVJ	sad
3UL5XDRDNDMB2OGOTGO6VRHMZY085L	AXVEBBS48RC53	sad
3OWZNK3RYMSH1O4EE0NDTCWZCF12UU	A2LHJN7Y7A7J2F	surprise
3OWZNK3RYMSH1O4EE0NDTCWZCF12UU	A1D9FECXIKCO4O	surprise
3OWZNK3RYMSH1O4EE0NDTCWZCF12UU	A1JVUD5XUB9H48	happy
3BAWBGQGYM2O04QKP2EDLPFQ12W7V4	A1T02KY1E9YI3I	fear
3BAWBGQGYM2O04QKP2EDLPFQ12W7V4	A17PYKQUQH830K	neutral
3BAWBGQGYM2O04QKP2EDLPFQ12W7V4	AXQWKUJF7SQXP	sad
35O6H0UNLTJ0M5C7KKLXKHQ0F9U5J2	A2QCMRCU1HVE7P	sad
35O6H0UNLTJ0M5C7KKLXKHQ0F9U5J2	A61LR9E9L004M	sad
35O6H0UNLTJ0M5C7KKLXKHQ0F9U5J2	A2JJ3531QBNT5K	sad
3MNJFORX8C7KH3QB1UUC5JY8M2D5FZ	A24A69YAB0UI36	happy
3MNJFORX8C7KH3QB1UUC5JY8M2D5FZ	A30VOAZX8XTNGW	happy
3MNJFORX8C7KH3QB1UUC5JY8M2D5FZ	A2RGDYBSWA09Q	happy
3N3WJQXELTTEIYHK5MVC2P0GZO82L0	A2LJUWMRB0FGWS	neutral
3N3WJQXELTTEIYHK5MVC2P0GZO82L0	A2JJ3531QBNT5K	happy
3N3WJQXELTTEIYHK5MVC2P0GZO82L0	A2RGDYBSWA09Q	happy
3IQ9O0AYW726CW3R3YIVBWHEIXRITU	AE03LUY7RH400	surprise
3IQ9O0AYW726CW3R3YIVBWHEIXRITU	A3T5UAYFKJBVTA	surprise
3IQ9O0AYW726CW3R3YIVBWHEIXRITU	A39HQTITNY9TVJ	fear
3PN6H8C9R5TKPPOW5KQ3PUB923YDA2	A24A69YAB0UI36	neutral
3PN6H8C9R5TKPPOW5KQ3PUB923YDA2	A1O4W7F05T6HY0	neutral
3PN6H8C9R5TKPPOW5KQ3PUB923YDA2	A30ENTLELXJH32	happy
3UXQ63NLABP86BHGOFON3I3KTULLBL	A2QCMRCU1HVE7P	neutral
3UXQ63NLABP86BHGOFON3I3KTULLBL	A24A69YAB0UI36	neutral
3UXQ63NLABP86BHGOFON3I3KTULLBL	A30VOAZX8XTNGW	neutral
3TKXBROM5UDCYT7MR44R9QU5KV0IJP	AYY9WMJIAPYQT	neutral
3TKXBROM5UDCYT7MR44R9QU5KV0IJP	A30VOAZX8XTNGW	neutral
3TKXBROM5UDCYT7MR44R9QU5KV0IJP	A26OPH28YZPNP3	sad
3D1UCPY6GHC8O9TKFX0DGUJ2L2983V	AE03LUY7RH400	sad
3D1UCPY6GHC8O9TKFX0DGUJ2L2983V	A1T02KY1E9YI3I	sad
3D1UCPY6GHC8O9TKFX0DGUJ2L2983V	AXQWKUJF7SQXP	sad
3VMHWJRYHWJTJMAL70D7X2PSF1NFXJ	A4Y8HWKCF1U6G	fear
3VMHWJRYHWJTJMAL70D7X2PSF1NFXJ	A30VOAZX8XTNGW	fear
3VMHWJRYHWJTJMAL70D7X2PSF1NFXJ	A2RV6QX6SN4YIC	sad
3P4ZBJFX2W6EUM5VXVHLVJBL6ZHFWQ	A1JVUD5XUB9H48	happy
3P4ZBJFX2W6EUM5VXVHLVJBL6ZHFWQ	A3T5UAYFKJBVTA	surprise
3P4ZBJFX2W6EUM5VXVHLVJBL6ZHFWQ	A2RV6QX6SN4YIC	surprise
3GITHABACZO46YK5HZBRFH454J82N2	A39HQTITNY9TVJ	neutral
3GITHABACZO46YK5HZBRFH454J82N2	A2880Y23V0UITQ	disgust
3GITHABACZO46YK5HZBRFH454J82N2	AE03LUY7RH400	surprise
3N5YJ55YXH6TB1F9UE46LZN3G70ANH	A3PK95JULG0QGW	happy
3N5YJ55YXH6TB1F9UE46LZN3G70ANH	A323JR6EQT5Q71	happy
3N5YJ55YXH6TB1F9UE46LZN3G70ANH	A1G0W1P43RTBKK	happy
3D1TUISJWJ3LC9IG3385GS3G1BYIUL	A61LR9E9L004M	neutral
3D1TUISJWJ3LC9IG3385GS3G1BYIUL	A3PK95JULG0QGW	surprise
3D1TUISJWJ3LC9IG3385GS3G1BYIUL	AJ43O59MBI55L	surprise
3PUV2Q8SV57P8ZTOBYQZK5VFKLJDBX	A1T02KY1E9YI3I	angry
3PUV2Q8SV57P8ZTOBYQZK5VFKLJDBX	A323JR6EQT5Q71	sad
3PUV2Q8SV57P8ZTOBYQZK5VFKLJDBX	AXQWKUJF7SQXP	happy
3UQ1LLR26BB3N1COI1OR87JEBC0ALF	A323JR6EQT5Q71	surprise
3UQ1LLR26BB3N1COI1OR87JEBC0ALF	A61LR9E9L004M	fear
3UQ1LLR26BB3N1COI1OR87JEBC0ALF	A1HTXEKQWZ2BIL	surprise
3OCZWXS7ZPA6HV07N5XA0W3SJYZ5L4	A2RGDYBSWA09Q	angry
3OCZWXS7ZPA6HV07N5XA0W3SJYZ5L4	A2RV6QX6SN4YIC	sad
3OCZWXS7ZPA6HV07N5XA0W3SJYZ5L4	A1P5FJPAEO3RP7	sad
3UDTAB6HH72CLMDX12O8ESG62W709H	APEB5ERGCYP6D	happy
3UDTAB6HH72CLMDX12O8ESG62W709H	A2JJ3531QBNT5K	happy
3UDTAB6HH72CLMDX12O8ESG62W709H	A26OPH28YZPNP3	happy
3D42WVSDH9YIJR0VCWZ9GGW1H7HFYP	A30VOAZX8XTNGW	neutral
3D42WVSDH9YIJR0VCWZ9GGW1H7HFYP	A39HQTITNY9TVJ	sad
3D42WVSDH9YIJR0VCWZ9GGW1H7HFYP	AXQWKUJF7SQXP	angry
3Q7TKIAPOUD1L8F02BFTY8RKWFXLDS	APEB5ERGCYP6D	neutral
3Q7TKIAPOUD1L8F02BFTY8RKWFXLDS	A323JR6EQT5Q71	sad
3Q7TKIAPOUD1L8F02BFTY8RKWFXLDS	A2P8VR6J0Q7GXS	neutral
3HRWUH63QV5W5V3SZIDPDO7HOTZ5N6	A323JR6EQT5Q71	surprise
3HRWUH63QV5W5V3SZIDPDO7HOTZ5N6	APEB5ERGCYP6D	fear
3HRWUH63QV5W5V3SZIDPDO7HOTZ5N6	A24A69YAB0UI36	surprise
3VZYA8PITP1TKZBLYCBR2CB4G0O05Q	AE03LUY7RH400	disgust
3VZYA8PITP1TKZBLYCBR2CB4G0O05Q	A3NLLGZF608INY	fear
3VZYA8PITP1TKZBLYCBR2CB4G0O05Q	A1JVUD5XUB9H48	disgust
3L4YG5VW9OVINWR8PUH5FVJFN6VDD4	A2LHJN7Y7A7J2F	angry
3L4YG5VW9OVINWR8PUH5FVJFN6VDD4	AYY9WMJIAPYQT	sad
3L4YG5VW9OVINWR8PUH5FVJFN6VDD4	A39VVWV1GHLMFD	disgust
3C8QQOM6JQ4ITJVMUPG4P57XOK5LIU	A2LHJN7Y7A7J2F	surprise
3C8QQOM6JQ4ITJVMUPG4P57XOK5LIU	A2RV6QX6SN4YIC	surprise
3C8QQOM6JQ4ITJVMUPG4P57XOK5LIU	A16GH5GPKBX5GA	surprise
3ZICQFRS32LOTY109UVZXFLLZ6EZZN	APEB5ERGCYP6D	neutral
3ZICQFRS32LOTY109UVZXFLLZ6EZZN	A61LR9E9L004M	fear
3ZICQFRS32LOTY109UVZXFLLZ6EZZN	A2RV6QX6SN4YIC	angry
3JTPR5MTZTFVXPIP25L9LWQDUYU5K1	AE03LUY7RH400	happy
3JTPR5MTZTFVXPIP25L9LWQDUYU5K1	AYY9WMJIAPYQT	surprise
3JTPR5MTZTFVXPIP25L9LWQDUYU5K1	A39HQTITNY9TVJ	surprise
3QREJ3J43409ZELAUS1G2LMAGOULK5	A1T02KY1E9YI3I	angry
3QREJ3J43409ZELAUS1G2LMAGOULK5	A2RGDYBSWA09Q	happy
3QREJ3J43409ZELAUS1G2LMAGOULK5	A39HQTITNY9TVJ	angry
38RHULDV9ZIY4D7LY3N6YGODMR9IWK	A24A69YAB0UI36	angry
38RHULDV9ZIY4D7LY3N6YGODMR9IWK	A2QCMRCU1HVE7P	angry
38RHULDV9ZIY4D7LY3N6YGODMR9IWK	A2LHJN7Y7A7J2F	angry
3TL87MO8CNSYJSTWTHAJM8U58SDLF3	A2LJUWMRB0FGWS	neutral
3TL87MO8CNSYJSTWTHAJM8U58SDLF3	AJ43O59MBI55L	sad
3TL87MO8CNSYJSTWTHAJM8U58SDLF3	AYY9WMJIAPYQT	sad
36KM3FWE3SF873P4M5QO0WP076J075	AE03LUY7RH400	disgust
36KM3FWE3SF873P4M5QO0WP076J075	A3FHW88B3A9O0W	happy
36KM3FWE3SF873P4M5QO0WP076J075	APEB5ERGCYP6D	fear
3SX4X51T81CBTMFLVT4J0ON86H5AOW	A24PSDAQU6G83	happy
3SX4X51T81CBTMFLVT4J0ON86H5AOW	A2QCMRCU1HVE7P	happy
3SX4X51T81CBTMFLVT4J0ON86H5AOW	A39HQTITNY9TVJ	happy
35YHTYFL1H61FX5Q7LCP9HS7ZQFFVG	A2RV6QX6SN4YIC	neutral
35YHTYFL1H61FX5Q7LCP9HS7ZQFFVG	A107V1K6AZNU90	neutral
35YHTYFL1H61FX5Q7LCP9HS7ZQFFVG	A3PK95JULG0QGW	neutral
3VAOOVPI30VKJK3SFSDHHLZP5OZLL8	A3P2O37EDC1H9V	happy
3VAOOVPI30VKJK3SFSDHHLZP5OZLL8	A39HQTITNY9TVJ	happy
3VAOOVPI30VKJK3SFSDHHLZP5OZLL8	A16GH5GPKBX5GA	happy
306W7JMRYZ1DR4XXUQFJYDHE9UM8BM	AXQWKUJF7SQXP	happy
306W7JMRYZ1DR4XXUQFJYDHE9UM8BM	AJ43O59MBI55L	neutral
306W7JMRYZ1DR4XXUQFJYDHE9UM8BM	A107V1K6AZNU90	neutral
386T3MLZLOYC7HUNWAIUEWLVIQP08S	APEB5ERGCYP6D	fear
386T3MLZLOYC7HUNWAIUEWLVIQP08S	A2LJUWMRB0FGWS	neutral
386T3MLZLOYC7HUNWAIUEWLVIQP08S	AJ43O59MBI55L	surprise
37OPIVELUV6115TYRG9TGFQ7UVRAH8	AE03LUY7RH400	angry
37OPIVELUV6115TYRG9TGFQ7UVRAH8	AA7BTDZQNHW5	fear
37OPIVELUV6115TYRG9TGFQ7UVRAH8	A2P8VR6J0Q7GXS	disgust
31KPKEKW4BGV9FSUZM245YBWQWA0BR	A15W6N8EGATQY2	disgust
31KPKEKW4BGV9FSUZM245YBWQWA0BR	A26OPH28YZPNP3	disgust
31KPKEKW4BGV9FSUZM245YBWQWA0BR	A1HTXEKQWZ2BIL	disgust
30Z7M1Q8UZN88US5OCFN32X8RC18AR	AJ43O59MBI55L	angry
30Z7M1Q8UZN88US5OCFN32X8RC18AR	AXQWKUJF7SQXP	angry
30Z7M1Q8UZN88US5OCFN32X8RC18AR	A2QCMRCU1HVE7P	angry
3WJGKMRWVJC8I4LUPYMUVP1X26JDC4	A2LHJN7Y7A7J2F	surprise
3WJGKMRWVJC8I4LUPYMUVP1X26JDC4	AJ43O59MBI55L	surprise
3WJGKMRWVJC8I4LUPYMUVP1X26JDC4	A3P2O37EDC1H9V	neutral
3VDVA3ILIEIR7LLNBRYIKEL3B18G1R	AWWH403H35YT5	neutral
3VDVA3ILIEIR7LLNBRYIKEL3B18G1R	A1T02KY1E9YI3I	sad
3VDVA3ILIEIR7LLNBRYIKEL3B18G1R	A1P5FJPAEO3RP7	neutral
3UQVX1UPFTK1L2SYGT9T458SWQX02P	AJ43O59MBI55L	happy
3UQVX1UPFTK1L2SYGT9T458SWQX02P	AE03LUY7RH400	happy
3UQVX1UPFTK1L2SYGT9T458SWQX02P	A29AML7RI4I0NT	happy
3EKTG13IZV64P2LDF4EWHYEE5TPLMA	A2P8VR6J0Q7GXS	happy
3EKTG13IZV64P2LDF4EWHYEE5TPLMA	A3P2O37EDC1H9V	happy
3EKTG13IZV64P2LDF4EWHYEE5TPLMA	A16GH5GPKBX5GA	happy
37S0QRNUFCJUP6ZQREV97BRD1O188N	A323JR6EQT5Q71	happy
37S0QRNUFCJUP6ZQREV97BRD1O188N	A3NLLGZF608INY	happy
37S0QRNUFCJUP6ZQREV97BRD1O188N	A1ZGOZQF2VZ0X9	happy
31MCUE39BLPNHOZ2YVC187009LMG3J	A1G0W1P43RTBKK	disgust
31MCUE39BLPNHOZ2YVC187009LMG3J	A681XM15AN28F	sad
31MCUE39BLPNHOZ2YVC187009LMG3J	A2LJUWMRB0FGWS	disgust
32L724R85MN8K4AKMH9B6MGHTU6IPP	A3P2O37EDC1H9V	happy
32L724R85MN8K4AKMH9B6MGHTU6IPP	APEB5ERGCYP6D	surprise
32L724R85MN8K4AKMH9B6MGHTU6IPP	A39HQTITNY9TVJ	angry
37M4O367VKLQNDISNHYP09IHJ3P5M6	A1T02KY1E9YI3I	neutral
37M4O367VKLQNDISNHYP09IHJ3P5M6	AYY9WMJIAPYQT	neutral
37M4O367VKLQNDISNHYP09IHJ3P5M6	APEB5ERGCYP6D	neutral
3EPG8DX9LLTW8GF5FXQHHDCCO805P2	A24A69YAB0UI36	surprise
3EPG8DX9LLTW8GF5FXQHHDCCO805P2	A39HQTITNY9TVJ	surprise
3EPG8DX9LLTW8GF5FXQHHDCCO805P2	A1H5Q9HRH4RPZU	surprise
38Z7YZ2SB45TKGBZMUO06R6RYQSIQG	A1QR2AQ7I9R950	disgust
38Z7YZ2SB45TKGBZMUO06R6RYQSIQG	AXQWKUJF7SQXP	sad
38Z7YZ2SB45TKGBZMUO06R6RYQSIQG	A1DX7MP76A0RZK	sad
3MJ28H2Y1FBENG340XD2SD7ME345OL	AYY9WMJIAPYQT	happy
3MJ28H2Y1FBENG340XD2SD7ME345OL	A681XM15AN28F	happy
3MJ28H2Y1FBENG340XD2SD7ME345OL	A3FHW88B3A9O0W	happy
34HEO7RUG7XEQZ71NLLNUJSDH4PAR5	A323JR6EQT5Q71	surprise
34HEO7RUG7XEQZ71NLLNUJSDH4PAR5	A39HQTITNY9TVJ	angry
34HEO7RUG7XEQZ71NLLNUJSDH4PAR5	A1HTXEKQWZ2BIL	fear
338GLSUI44ELN5OMDQ7KYU800MLFSB	AE03LUY7RH400	angry
338GLSUI44ELN5OMDQ7KYU800MLFSB	A3PK95JULG0QGW	angry
338GLSUI44ELN5OMDQ7KYU800MLFSB	A24A69YAB0UI36	angry
3K3G488TR3BH8SGKFA56HI2MT4M5QT	AE03LUY7RH400	fear
3K3G488TR3BH8SGKFA56HI2MT4M5QT	AYY9WMJIAPYQT	angry
3K3G488TR3BH8SGKFA56HI2MT4M5QT	A2P8VR6J0Q7GXS	disgust
3ZG552ORAN7HE3TEJQXIPYYIQMA2VJ	AE03LUY7RH400	happy
3ZG552ORAN7HE3TEJQXIPYYIQMA2VJ	A2QCMRCU1HVE7P	angry
3ZG552ORAN7HE3TEJQXIPYYIQMA2VJ	AJ43O59MBI55L	happy
3QE4DGPGBSE8ZKI6Y9HKICS6NLIG44	AE03LUY7RH400	happy
3QE4DGPGBSE8ZKI6Y9HKICS6NLIG44	A26OPH28YZPNP3	angry
3QE4DGPGBSE8ZKI6Y9HKICS6NLIG44	A2LJUWMRB0FGWS	happy
3HYV4299H1ZBY79H4HH9ZLNZCRZ8EM	A2RV6QX6SN4YIC	sad
3HYV4299H1ZBY79H4HH9ZLNZCRZ8EM	AISFU4P55HYEH	fear
3HYV4299H1ZBY79H4HH9ZLNZCRZ8EM	A2P8VR6J0Q7GXS	angry
3XQ4XW3ODAF1MBCAPVSDEBEBRIG2SE	AXVEBBS48RC53	sad
3XQ4XW3ODAF1MBCAPVSDEBEBRIG2SE	AXQWKUJF7SQXP	sad
3XQ4XW3ODAF1MBCAPVSDEBEBRIG2SE	A3FHW88B3A9O0W	sad
3JMNNNO3B27UTSTJ902EB0HWXVC2WT	A30VOAZX8XTNGW	neutral
3JMNNNO3B27UTSTJ902EB0HWXVC2WT	A2LHJN7Y7A7J2F	disgust
3JMNNNO3B27UTSTJ902EB0HWXVC2WT	A681XM15AN28F	sad
3K1H3NEY7M2LZG1ZRKIDLGMC0YBDGE	AXQWKUJF7SQXP	sad
3K1H3NEY7M2LZG1ZRKIDLGMC0YBDGE	A3P2O37EDC1H9V	sad
3K1H3NEY7M2LZG1ZRKIDLGMC0YBDGE	A17PYKQUQH830K	sad
3E9ZFLPWOZVDTDCB88JS0Z2KVTFIXD	A39HQTITNY9TVJ	angry
3E9ZFLPWOZVDTDCB88JS0Z2KVTFIXD	A1P5FJPAEO3RP7	angry
3E9ZFLPWOZVDTDCB88JS0Z2KVTFIXD	A30VOAZX8XTNGW	surprise
3087LXLJ6NJLMW4A4OO0OO2H5U20F9	A3FHW88B3A9O0W	sad
3087LXLJ6NJLMW4A4OO0OO2H5U20F9	A25VNYKP7SASYC	angry
3087LXLJ6NJLMW4A4OO0OO2H5U20F9	A2QCMRCU1HVE7P	fear
335HHSX8CE8ZZCWABQ0V6GYDFYODHD	A30ENTLELXJH32	surprise
335HHSX8CE8ZZCWABQ0V6GYDFYODHD	AE03LUY7RH400	happy
335HHSX8CE8ZZCWABQ0V6GYDFYODHD	A30VOAZX8XTNGW	surprise
3Y3CZJSZ9LWHKTVKSPU6M8CRPQO5RU	A30ENTLELXJH32	sad
3Y3CZJSZ9LWHKTVKSPU6M8CRPQO5RU	A681XM15AN28F	fear
3Y3CZJSZ9LWHKTVKSPU6M8CRPQO5RU	AE03LUY7RH400	sad
375VMB7D4KMZV77UH8IG6SZSFB3DI6	A1H5Q9HRH4RPZU	happy
375VMB7D4KMZV77UH8IG6SZSFB3DI6	AE03LUY7RH400	happy
375VMB7D4KMZV77UH8IG6SZSFB3DI6	A1DX7MP76A0RZK	happy
3K3IX1W4S7UTEMRMATHYPOSYGM1APD	A1G0W1P43RTBKK	sad
3K3IX1W4S7UTEMRMATHYPOSYGM1APD	A2EFCJF1JH7SBY	angry
3K3IX1W4S7UTEMRMATHYPOSYGM1APD	A26OPH28YZPNP3	sad
34D9ZRXCYSXQRE7E2ALSKTX9368AST	AYY9WMJIAPYQT	happy
34D9ZRXCYSXQRE7E2ALSKTX9368AST	APEB5ERGCYP6D	happy
